step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
209,1146.063468,8045.908203,22.0703125,-36125.76563,78122784
210,1150.772341,8029.664063,22.265625,-35625.24609,77933544
211,1145.585938,7890.15918,23.828125,-36965.37891,76388880
212,1147.416999,7562.082031,27.5390625,-34721.29297,72733784
213,1141.487459,8027.59668,22.265625,-36868.89063,77929096
214,1142.815049,7560.814453,27.5390625,-32992.25781,72726144
215,1147.878994,7700.523438,25.9765625,-35633.79297,74268928
216,1147.179431,7890.539063,23.828125,-35936.76563,76390304
217,1144.188859,7613.082031,26.953125,-34329.52344,73303104
218,1148.594818,7977.315918,22.8515625,-36167.70313,77348904
219,1147.916543,7821.557617,24.609375,-35691.21875,75616144
220,1145.820056,7890.214844,23.828125,-35464.66406,76383424
221,1149.665483,7718.273438,25.78125,-35239.51563,74461744
222,1143.633033,7543.741699,27.734375,-36485.59375,72528536
223,1145.701913,7993.947754,22.65625,-36975.30859,77535232
224,1147.313662,7907.861328,23.6328125,-36059.08203,76574760
225,1147.928435,7735.114258,25.5859375,-34797,74648960
226,1141.44151,8044.888184,22.0703125,-37251.02344,78108768
227,1145.206597,7353.938477,29.8828125,-34867.82813,70409488
228,1150.239357,7614.712891,26.953125,-33533.86719,73300000
229,1147.460041,7890.605469,23.828125,-37063.40625,76380824
230,1152.133707,7736.19043,25.5859375,-35082.96875,74648960
231,1151.745117,7787.936035,25,-34664.20313,75222336
232,1149.506546,7441.654297,28.90625,-33382.07031,71372144
233,1142.793445,7872.194336,24.0234375,-35060.82422,76180960
234,1139.555959,7767.583496,25.1953125,-34609.59766,75022528
235,1142.091077,7370.308594,29.6875,-32520.61719,70594704
236,1147.480862,7769.580078,25.1953125,-34329.57813,75027152
237,1144.659763,7768.869629,25.1953125,-37371.74219,75023664
238,1150.18548,7994.963867,22.65625,-36758.0625,77526944
239,1149.005621,7597.093262,27.1484375,-35575.47656,73100448
240,1148.846995,7752.636719,25.390625,-34158.85156,74831920
241,1152.373224,7718.971191,25.78125,-35035.92969,74449552
242,1147.049831,7440.944336,28.90625,-33788.21875,71367184
243,1149.213672,7925.59668,23.4375,-38337.35938,76755360
244,1150.031608,7735.652344,25.5859375,-33892.03906,74636880
245,1150.499146,7787.625,25,-35754.48438,75212560
246,1142.299242,7716.374023,25.78125,-36341.21484,74437720
247,1150.334997,8133.273926,21.09375,-37168.82031,79062424
248,1144.89468,7734.338379,25.5859375,-36259.16406,74631624
249,1146.112319,7613.600586,26.953125,-35581.78125,73285664
250,1145.242188,7786.310547,25,-35529.33594,75207328
251,1146.288134,7527.185547,27.9296875,-33551.6875,72318544
252,1151.812845,7649.700195,26.5625,-35896.53906,73672608
253,1143.881679,7734.079102,25.5859375,-34751.70313,74626624
254,1145.123406,7457.682129,28.7109375,-35341.09375,71548016
255,1144.689678,7146.238281,32.2265625,-33086.4375,68084392
256,1146.665727,7890.416992,23.828125,-34961.89063,76358944
257,1147.393063,7562.075195,27.5390625,-33240.74219,72704576
258,1140.940409,7491.086426,28.3203125,-34631.17578,71927360
259,1144.858637,7803.509766,24.8046875,-35183.58594,75394400
260,1143.95857,7716.801758,25.78125,-35890.60156,74430752
261,1146.47271,7475.361328,28.515625,-33595.16797,71738224
262,1144.065086,7491.97168,28.3203125,-35876.05469,71925968
263,1148.797095,7545.174316,27.734375,-33677.39453,72507088
264,1147.930875,7838.850586,24.4140625,-34773.58594,75775552
265,1148.424207,7683.376953,26.171875,-35538.14453,74047160
266,1147.153699,7458.264648,28.7109375,-33962.03125,71541640
267,1147.717375,7838.797852,24.4140625,-35404.92188,75773736
268,1150.66073,7528.407227,27.9296875,-35497.41406,72313248
269,1145.527127,7509.679199,28.125,-33682.90625,72116016
270,1141.116295,7577.648926,27.34375,-33869.9375,72881120
271,1139.424497,7421.43457,29.1015625,-32922.79688,71149560
272,1144.777722,7319.219727,30.2734375,-33306.25391,69996528
273,1147.138064,7890.528809,23.828125,-36925.34375,76349088
274,1146.050347,7821.098633,24.609375,-36239.05859,75573936
275,1149.389678,7718.202148,25.78125,-36341.07422,74422656
276,1144.674035,7872.645996,24.0234375,-37058.34375,76149896
277,1146.967245,7665.704102,26.3671875,-35750.73047,73841536
278,1144.257616,7941.731445,23.2421875,-36936.58984,76919856
279,1145.482292,7405.90332,29.296875,-34366.85938,70952816
280,1143.042556,7872.254883,24.0234375,-36785.00781,76149048
281,1152.593637,7615.347656,26.953125,-34080.17969,73268032
282,1145.071781,7699.793945,25.9765625,-36623.70313,74222392
283,1147.69898,7458.421875,28.7109375,-33581.21875,71528976
284,1143.284375,7318.767578,30.2734375,-33357.8125,69985632
285,1142.881316,7560.83252,27.5390625,-35046.86719,72680752
286,1148.010132,7787.002441,25,-35601.92188,75184256
287,1145.641964,7578.886719,27.34375,-34505.63281,72874384
288,1139.707701,7577.263672,27.34375,-34921.94531,72868784
289,1142.029268,7681.703125,26.171875,-36211.34375,74022840
290,1144.544202,7371.037109,29.6875,-35358.53906,70563808
291,1152.831851,7753.648438,25.390625,-35411.82031,74800752
292,1151.425809,7597.750488,27.1484375,-34425.53516,73066832
293,1146.595621,7544.563477,27.734375,-35007.10156,72486904
294,1145.316258,7267.5,30.859375,-33125.03125,69406664
295,1148.767265,7199.414551,31.640625,-31548.87891,68637960
296,1143.147698,7439.815918,28.90625,-32492.48242,71329184
297,1144.420177,7613.144531,26.953125,-34762.25,73249392
298,1146.739352,7665.644531,26.3671875,-34703.20703,73830800
299,1144.677121,7630.509766,26.7578125,-34931.87109,73442816
300,1144.71331,7665.110352,26.3671875,-35538.72656,73826480
301,1143.147321,7457.114746,28.7109375,-33437.69922,71519064
302,1146.846967,7648.380859,26.5625,-35384.58984,73634896
303,1140.681391,7698.653809,25.9765625,-35483.64063,74208048
304,1146.182904,7648.20459,26.5625,-33188.40625,73634352
305,1146.307292,7561.775879,27.5390625,-34558.98438,72670560
306,1148.624578,7441.399414,28.90625,-35090.26172,71324360
307,1145.431767,7596.123047,27.1484375,-35705.84375,73054320
308,1150.46346,7804.900391,24.8046875,-34720.13281,75366912
309,1150.201122,7303.577148,30.46875,-32510.17188,69785432
310,1138.025525,7732.581055,25.5859375,-36095.60547,74584192
311,1147.055835,7527.400391,27.9296875,-33820.45313,72280560
