step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
268,1135.279251,6346.765625,41.2109375,1749.490845,11829352
269,1136.366162,6174.095703,43.1640625,1833.998047,12433892
270,1135.251768,6173.614258,43.1640625,1809.073608,12610988
271,1141.63739,6072.562012,44.3359375,1726.087646,12239214
272,1141.603201,6453.180664,40.0390625,1706.722168,11352876
273,1138.108249,6157.539063,43.359375,1747.202881,11996880
274,1134.468006,6000.121094,45.1171875,1928.974243,13073834
275,1134.275328,6207.824219,42.7734375,1642.802246,12405832
276,1134.714677,6346.532715,41.2109375,1534.514282,11619442
277,1137.067174,5949.362793,45.703125,1858.714844,13036786
278,1130.836286,6119.741211,43.75,1707.004639,12281750
279,1136.635003,6295.390625,41.796875,1584.297485,11643387
280,1132.813885,6484.299316,39.6484375,1377.737305,11076334
281,1137.321285,6243.747559,42.3828125,1708.277344,12261694
282,1137.777165,6226.631836,42.578125,1477.927002,11723416
283,1140.049904,6608.300293,38.28125,1511.03125,10613682
284,1132.466529,6466.842285,39.84375,1414.789063,10799125
285,1139.30599,6261.894531,42.1875,1621.377808,12090010
286,1139.300884,6694.543945,37.3046875,1363.39917,10572624
287,1136.493064,6295.331055,41.796875,1716.904053,11917942
288,1136.904856,6312.814453,41.6015625,1530.018799,11668617
289,1139.241878,6504.153809,39.453125,1589.299561,11497034
290,1138.247345,6434.529297,40.234375,1607.734375,11746429
291,1136.918889,6105.09082,43.9453125,1570.893677,12433014
292,1136.961486,6053.178223,44.53125,1727.382935,12589844
293,1137.406878,6122.615234,43.75,1538.312012,12219896
294,1133.371247,6467.203125,39.84375,1500.283936,11712547
295,1138.611247,6244.293945,42.3828125,1474.411011,12071984
296,1139.130703,6538.723145,39.0625,1382.949341,11137319
297,1139.526686,6504.266602,39.453125,1409.125366,11606144
298,1141.761034,6349.436523,41.2109375,1504.313843,12283779
299,1139.13593,6486.805664,39.6484375,1248.82373,11257573
300,1129.673041,6517.703613,39.2578125,1408.793823,11282059
301,1135.965341,6191.235352,42.96875,1482.673584,12545364
302,1138.395962,6503.819824,39.453125,1312.972168,11457776
303,1136.569752,6381.919922,40.8203125,1440.075439,11994191
304,1139.941372,6089.114746,44.140625,1672.990112,12814798
305,1141.779621,6349.444336,41.2109375,1349.353271,11477729
306,1138.359803,6209.572266,42.7734375,1566.404297,12216623
307,1135.876174,6312.385742,41.6015625,1479.296753,11558878
308,1131.555739,6397.194336,40.625,1529.046753,11650457
309,1140.298423,6331.529785,41.40625,1537.422119,12017656
310,1140.505185,6193.186035,42.96875,1422.093506,11962571
311,1132.766553,6501.599609,39.453125,1308.227295,11005758
312,1137.690187,6174.666992,43.1640625,1516.29126,11991988
313,1133.504268,6259.447266,42.1875,1643.759766,11947800
314,1138.628264,6105.842773,43.9453125,1469.333496,12274214
315,1136.309481,6416.4375,40.4296875,1532.037598,11730512
316,1136.021164,6727.945313,36.9140625,1317.491943,10527272
317,1135.436261,6069.8125,44.3359375,1559.154663,12600416
318,1135.818351,6069.981445,44.3359375,1468.849854,12516198
319,1130.453198,6275.48291,41.9921875,1452.528442,11619542
320,1133.785084,6259.56543,42.1875,1443.359619,11663948
321,1134.047585,6190.411133,42.96875,1543.185791,12418333
322,1133.767727,6138.340332,43.5546875,1556.017944,12433293
323,1138.635557,6157.767578,43.359375,1478.380737,12123528
324,1134.762569,6104.143555,43.9453125,1655.480713,12526729
325,1140.462258,6418.116699,40.4296875,1174.878418,10945634
326,1134.068169,6086.522461,44.140625,1514.956543,12366244
327,1129.735465,6275.181641,41.9921875,1416.666138,11774670
328,1138.752012,5967.439453,45.5078125,1540.57666,12727541
329,1135.492766,6260.286133,42.1875,1360.762573,11442849
330,1134.992724,6467.848633,39.84375,1343.498657,10930966
331,1138.28173,6053.766113,44.53125,1329.569092,12104898
332,1137.968348,5967.083008,45.5078125,1611.540649,12883473
333,1134.256716,6051.973633,44.53125,1460.023315,12273243
334,1137.422901,6572.675293,38.671875,1438.658691,11302702
335,1144.399504,6073.786621,44.3359375,1563.059082,12654782
336,1135.504413,6260.291016,42.1875,1589.371826,12197010
337,1144.718825,6385.246094,40.8203125,1385.330811,11255793
338,1138.733839,6971.24707,34.1796875,1206.359497,9574741
339,1136.102572,6381.729492,40.8203125,1457.919312,11766925
340,1144.80998,6246.921387,42.3828125,1625.91626,12376472
341,1135.506155,6571.934082,38.671875,1368.965576,11205792
342,1136.00847,6710.62793,37.109375,1376.768555,10747111
343,1137.673788,6607.390625,38.28125,1511.20459,11289405
344,1133.487613,6657.740234,37.6953125,1420.854126,11139753
345,1137.277478,6486.068848,39.6484375,1625.642578,11904924
346,1143.913169,6523.293945,39.2578125,1350.678345,11031352
347,1136.784604,6451.251953,40.0390625,1441.767822,11537536
348,1134.97061,6363.953125,41.015625,1357.580811,11455237
349,1136.349128,6277.958984,41.9921875,1547.954346,12149857
350,1140.609058,6591.211426,38.4765625,1463.166138,11202132
351,1136.387373,6174.104492,43.1640625,1456.583862,12264293
352,1133.142423,6086.113281,44.140625,1539.148071,12461360
353,1137.350781,6191.830078,42.96875,1469.776611,11782591
354,1137.90428,5880.509766,46.484375,1545.378906,12384230
355,1132.233091,6206.951172,42.7734375,1395.424072,11723574
356,1133.551261,6051.659668,44.53125,1356.738159,12004815
357,1137.52985,6330.383789,41.40625,1407.193115,11734615
358,1141.777942,6159.130371,43.359375,1496.278809,12289973
359,1137.323918,6399.537598,40.625,1312.439819,11189629
360,1136.402416,6260.669922,42.1875,1461.334717,11915750
361,1137.497262,6641.942383,37.890625,1206.779907,10155906
362,1135.814129,6346.98584,41.2109375,1250.019897,11244902
363,1135.448552,6450.716797,40.0390625,1347.803711,11058080
364,1138.431641,5846.140137,46.875,1457.55249,12865606
365,1137.218677,6295.634766,41.796875,1437.87915,11984764
366,1137.864104,6053.580078,44.53125,1504.109863,12823778
367,1135.395878,5983.226563,45.3125,1532.419678,12534312
368,1140.153214,6348.774414,41.2109375,1374.77124,11753288
369,1139.946347,6210.25,42.7734375,1260.170654,11333868
370,1135.65625,5879.465332,46.484375,1601.160645,13169058
371,1137.930611,6192.079102,42.96875,1513.598633,12389963
372,1133.791837,6294.202148,41.796875,1487.967285,11801653
373,1133.928287,6328.892578,41.40625,1444.057861,12010428
374,1134.20554,6190.478516,42.96875,1405.528198,12361535
375,1138.023086,6157.501953,43.359375,1461.95166,12128101
376,1132.362856,6501.439941,39.453125,1200.158936,10876432
377,1133.547573,6120.926758,43.75,1397.166504,12378100
378,1138.539315,6244.26416,42.3828125,1325.061035,11747608
379,1135.775246,6260.405273,42.1875,1452.237671,12116378
380,1132.047144,5981.708984,45.3125,1575.870972,12947400
381,1139.277616,6279.188477,41.9921875,1411.649292,11958563
382,1132.942922,6207.254883,42.7734375,1438.686523,12216462
383,1133.641703,5982.431641,45.3125,1416.550293,12471571
384,1133.146135,6415.15918,40.4296875,1219.810669,11387070
385,1136.305879,5914.391113,46.09375,1513.42688,13278790
386,1134.597926,5982.864746,45.3125,1360.44458,12510641
387,1135.980171,6139.303711,43.5546875,1405.052246,12686434
388,1133.796424,6398.10498,40.625,1333.040283,11446020
389,1133.438266,6467.229004,39.84375,1228.087402,11090781
390,1131.902762,6276.091797,41.9921875,1375.726074,11980426
391,1136.793448,6053.103516,44.53125,1474.302979,12778060
392,1133.276042,6259.350586,42.1875,1290.938477,11534166
393,1133.248698,6259.338867,42.1875,1284.948975,11422448
394,1132.784301,6363.055664,41.015625,1415.616333,11969370
395,1135.825073,6277.739258,41.9921875,1487.030273,11889974
396,1132.390987,6258.977539,42.1875,1385.199463,11823418
397,1136.013147,6070.068359,44.3359375,1500.123657,12239112
398,1137.520148,6711.189453,37.109375,1197.881592,10762535
399,1136.277511,5949.001953,45.703125,1543.724487,12945762
400,1134.311726,6502.208984,39.453125,1371.254028,11356897
401,1135.44446,6035.188965,44.7265625,1419.557129,12261895
402,1138.813856,6209.766113,42.7734375,1282.96582,11536998
403,1137.048837,6139.769531,43.5546875,1508.720825,12598767
404,1139.825055,6037.148438,44.7265625,1439.398682,12680855
405,1138.384626,5898.041016,46.2890625,1697.326294,13223444
406,1137.745446,6140.072754,43.5546875,1474.86084,12514356
407,1137.516051,6191.901367,42.96875,1292.243164,11537164
408,1133.367409,6328.660156,41.40625,1324.670166,11490453
409,1137.903166,6053.597656,44.53125,1412.549438,12259506
410,1138.237345,5811.432617,47.265625,1429.745117,12681093
411,1139.234597,6348.395508,41.2109375,1283.841675,11542462
412,1136.268263,6000.933594,45.1171875,1501.30542,12315408
413,1134.799601,5931.011719,45.8984375,1448.899048,12663234
414,1131.007206,6206.426758,42.7734375,1330.195801,12025005
415,1139.058036,5517.609375,50.5859375,1592.239258,14181870
416,1136.364675,6070.223633,44.3359375,1402.50354,12226549
417,1133.818459,5913.244629,46.09375,1540.050293,12851550
418,1133.797144,5982.501953,45.3125,1307.95459,12344269
419,1139.270878,5984.981934,45.3125,1587.060547,12771226
420,1132.506379,6224.387695,42.578125,1458.773193,12161958
421,1135.539202,6121.79834,43.75,1392.788818,12069410
422,1135.158842,6346.71582,41.2109375,1384.719238,12038286
