step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
253,1092.1449036511156,1422.709716796875,96.2890625,1921.6689453125,20458560.0
254,1091.1898243801652,1578.390869140625,94.53125,1732.2196044921875,18732716.0
255,1091.1760204081634,1473.9771728515625,95.703125,1696.9332275390625,18738714.0
256,1089.3340206185567,1559.2318115234375,94.7265625,1707.1610107421875,19200140.0
257,1094.6999231557377,1512.135986328125,95.3125,1781.8453369140625,18456364.0
258,1088.3292682926829,1436.44140625,96.09375,1712.442626953125,17866470.0
259,1091.9743852459017,1509.5377197265625,95.3125,1606.893798828125,18237902.0
260,1091.672673824131,1491.85107421875,95.5078125,1670.6805419921875,18365500.0
261,1091.2512626262626,1387.0499267578125,96.6796875,1731.1180419921875,19072688.0
262,1091.6975308641975,1544.0718994140625,94.921875,1667.5540771484375,18141230.0
263,1089.7688655030802,1524.8392333984375,95.1171875,1865.052001953125,18683206.0
264,1092.2765625,1649.009521484375,93.75,1708.55859375,18073960.0
265,1089.5244222689075,1716.042236328125,92.96875,1858.815673828125,18678998.0
266,1091.7903645833333,1648.553466796875,93.75,1582.510986328125,18763170.0
267,1090.6418219461698,1595.2734375,94.3359375,1807.74609375,18537016.0
268,1089.504132231405,1576.79638671875,94.53125,1723.270751953125,18684950.0
269,1093.4499486652978,1528.341064453125,95.1171875,1711.9129638671875,18718726.0
270,1092.41150102459,1509.9549560546875,95.3125,1804.208984375,19045928.0
271,1090.0273357289527,1525.08447265625,95.1171875,1698.841064453125,18327740.0
272,1090.834056122449,1473.650390625,95.703125,1659.216064453125,18665152.0
273,1090.8233024691358,1543.24267578125,94.921875,1792.1141357421875,18202916.0
274,1092.2502577319588,1561.995361328125,94.7265625,1812.2210693359375,18237392.0
275,1092.6899334016393,1510.22021484375,95.3125,1749.2508544921875,19213926.0
276,1093.664890852391,1632.9158935546875,93.9453125,1640.132080078125,18501884.0
277,1089.847407597536,1524.913818359375,95.1171875,1812.1824951171875,19519192.0
278,1090.9597138554218,1334.5660400390625,97.265625,1818.8153076171875,19858212.0
279,1093.4951030927834,1563.1741943359375,94.7265625,1885.0765380859375,19815066.0
280,1090.9098958333334,1647.727783203125,93.75,1743.65625,17689426.0
281,1090.7221074380166,1577.9476318359375,94.53125,1494.0968017578125,17183864.0
282,1090.7223807053942,1612.7509765625,94.140625,1567.1396484375,18537958.0
283,1090.006325910931,1403.24853515625,96.484375,1747.0179443359375,19236832.0
284,1092.0213917525773,1561.778076171875,94.7265625,1560.304443359375,18512560.0
285,1092.2038265306123,1474.96044921875,95.703125,1591.7205810546875,17393528.0
286,1094.2807971014493,1598.706298828125,94.3359375,1726.5692138671875,18244102.0
287,1092.2577961215934,1701.1851806640625,93.1640625,1574.9530029296875,17279130.0
288,1091.4360882956878,1526.42431640625,95.1171875,1488.2486572265625,18245910.0
289,1092.5720081135903,1423.121337890625,96.2890625,1591.4017333984375,17768660.0
290,1095.9261482254697,1669.821533203125,93.5546875,1421.2547607421875,18254304.0
291,1090.559533227848,1751.807373046875,92.578125,1392.9735107421875,17409360.0
292,1091.738671875,1648.5047607421875,93.75,1561.8477783203125,17955958.0
293,1095.545918367347,1478.1591796875,95.703125,1445.8431396484375,18595886.0
294,1090.9144329896908,1560.72998046875,94.7265625,1446.379638671875,18739822.0
295,1095.8017988445379,1721.8779296875,92.96875,1674.1136474609375,18939878.0
296,1089.8987422997945,1524.96240234375,95.1171875,1555.4583740234375,17639892.0
297,1092.6820426195427,1631.9918212890625,93.9453125,1531.868408203125,18903014.0
298,1091.9865605427974,1666.1357421875,93.5546875,1485.9742431640625,18198330.0
299,1092.2239152892562,1579.36865234375,94.53125,1633.030517578125,19193202.0
300,1088.9932150313152,1663.335205078125,93.5546875,1510.7574462890625,17999114.0
301,1091.477302631579,1735.257080078125,92.7734375,1501.048095703125,17508646.0
302,1088.9399138830897,1663.285888671875,93.5546875,1337.7042236328125,17502164.0
303,1093.3761550308009,1528.27001953125,95.1171875,1432.230712890625,19247488.0
304,1092.2024428274428,1631.5419921875,93.9453125,1478.660888671875,19664886.0
305,1093.955005186722,1615.79345703125,94.140625,1375.587646484375,18415686.0
306,1089.7185582822085,1489.985107421875,95.5078125,1703.2122802734375,19653918.0
307,1094.2580921052631,1737.8370361328125,92.7734375,1396.8123779296875,17275134.0
308,1090.6993865030674,1490.921630859375,95.5078125,1459.6588134765625,17554814.0
309,1090.738834566596,1769.3740234375,92.3828125,1482.0538330078125,18590170.0
310,1093.3131510416667,1649.9810791015625,93.75,1648.1732177734375,18915220.0
311,1092.1853425732218,1683.720458984375,93.359375,1528.0582275390625,18796214.0
312,1093.031643907563,1719.302734375,92.96875,1413.4622802734375,18140844.0
313,1093.2746443089432,1441.194091796875,96.09375,1474.6868896484375,17888492.0
314,1090.983238045738,1630.39599609375,93.9453125,1601.6873779296875,19325852.0
315,1092.0762004175365,1666.2193603515625,93.5546875,1525.59423828125,18005444.0
316,1091.532087628866,1561.3145751953125,94.7265625,1577.820556640625,18183518.0
317,1091.4792317708334,1648.26220703125,93.75,1536.876220703125,18836742.0
318,1089.5186088295688,1524.6009521484375,95.1171875,1605.246337890625,19254464.0
319,1091.392268041237,1561.1817626953125,94.7265625,1690.6851806640625,19416996.0
320,1088.6862218813906,1488.9991455078125,95.5078125,1597.3570556640625,19299238.0
321,1092.098926380368,1492.2584228515625,95.5078125,1636.0867919921875,19276250.0
322,1087.2064777327935,1400.5469970703125,96.484375,1409.796875,16968386.0
323,1091.8733002092051,1683.428955078125,93.359375,1456.9554443359375,17965054.0
324,1088.1619376278118,1488.49853515625,95.5078125,1425.8680419921875,18501958.0
325,1090.8753826530613,1473.688720703125,95.703125,1446.1146240234375,17703422.0
326,1090.3715932914047,1699.4281005859375,93.1640625,1530.9854736328125,18733940.0
327,1090.3388631687242,1542.78271484375,94.921875,1541.6170654296875,18970766.0
328,1089.1956300813008,1437.27392578125,96.09375,1728.7818603515625,19158506.0
329,1088.9985824742269,1558.914794921875,94.7265625,1584.8095703125,19700232.0
330,1089.1241197183099,1350.184326171875,97.0703125,1597.049560546875,18764590.0
331,1092.2540650406504,1440.2130126953125,96.09375,1641.284423828125,20108302.0
332,1087.9857323232322,1383.892333984375,96.6796875,1617.5611572265625,18816964.0
333,1091.2775402414486,1352.2750244140625,97.0703125,1692.6109619140625,18993830.0
334,1092.7016700404859,1405.84912109375,96.484375,1706.9068603515625,19517558.0
335,1091.5198045267489,1543.903564453125,94.921875,1582.2064208984375,19161134.0
336,1089.2590193089432,1437.334716796875,96.09375,1471.584716796875,20261466.0
337,1091.9621676891616,1492.128173828125,95.5078125,1518.1893310546875,18894778.0
338,1093.8189786585365,1441.716796875,96.09375,1601.9981689453125,18850800.0
339,1091.6193647540983,1509.199462890625,95.3125,1553.8826904296875,19583424.0
340,1090.8873711340207,1560.703857421875,94.7265625,1708.819580078125,19826202.0
341,1090.0864389233955,1594.74951171875,94.3359375,1497.0843505859375,17966848.0
342,1088.3648580121703,1419.070068359375,96.2890625,1537.2772216796875,19746484.0
343,1088.972009202454,1489.271728515625,95.5078125,1551.8441162109375,19060678.0
344,1089.001280737705,1506.7041015625,95.3125,1488.0660400390625,18746160.0
345,1088.0378826530612,1470.97412109375,95.703125,1312.3509521484375,18271254.0
346,1092.0792871900826,1579.230712890625,94.53125,1458.698974609375,19759436.0
347,1089.5079243353782,1489.7838134765625,95.5078125,1396.1263427734375,19027218.0
348,1090.727225672878,1595.3536376953125,94.3359375,1446.0286865234375,18472286.0
349,1091.495918367347,1474.282958984375,95.703125,1514.9871826171875,18275142.0
350,1090.0563151041667,1646.927978515625,93.75,1384.1903076171875,18790900.0
351,1092.4946098562627,1527.4312744140625,95.1171875,1382.5478515625,18264382.0
352,1091.781508264463,1578.94970703125,94.53125,1296.9886474609375,18496862.0
353,1090.246462264151,1699.3114013671875,93.1640625,1363.3568115234375,18377662.0
354,1090.4604989604989,1629.905029296875,93.9453125,1249.970947265625,16970698.0
355,1092.0442057291666,1648.79150390625,93.75,1331.89453125,18636946.0
356,1089.9859707446808,1820.8856201171875,91.796875,1264.3001708984375,17978558.0
357,1091.411955394191,1613.39990234375,94.140625,1139.224853515625,17508900.0
358,1093.9247129436326,1667.948974609375,93.5546875,1224.7691650390625,18442254.0
359,1090.3002028397566,1420.9337158203125,96.2890625,1399.25537109375,20294660.0
